0.1375	0.15789473684210525
0.125	0.15789473684210525
0.125	0.15789473684210525
0.1125	0.15789473684210525
0.1125	0.15789473684210525
0.1	0.10526315789473684
0.1	0.10526315789473684
0.1	0.10526315789473684
0.1	0.10526315789473684
0.1125	0.15789473684210525
0.1125	0.10526315789473684
0.1125	0.15789473684210525
0.15	0.15789473684210525
0.15	0.15789473684210525
0.1625	0.15789473684210525
0.15	0.15789473684210525
0.175	0.15789473684210525
0.1375	0.15789473684210525
0.125	0.15789473684210525
0.15	0.15789473684210525
0.125	0.15789473684210525
0.1125	0.15789473684210525
0.125	0.15789473684210525
0.1125	0.15789473684210525
0.125	0.15789473684210525
0.1125	0.15789473684210525
0.125	0.15789473684210525
0.1	0.10526315789473684
0.1	0.10526315789473684
0.1125	0.15789473684210525
0.125	0.15789473684210525
0.3375	0.3684210526315789
0.3375	0.3684210526315789
0.325	0.42105263157894735
0.3125	0.42105263157894735
0.1	0.10526315789473684
0.1	0.10526315789473684
0.1	0.15789473684210525
0.1125	0.15789473684210525
0.3625	0.3684210526315789
0.2125	0.2631578947368421
0.1	0.15789473684210525
0.25	0.3157894736842105
0.1375	0.10526315789473684
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1125	0.15789473684210525
0.1875	0.15789473684210525
0.1125	0.15789473684210525
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1	0.10526315789473684
