0.1125	0.10526315789473684
0.25	0.3684210526315789
0.1125	0.15789473684210525
0.1125	0.10526315789473684
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.25	0.3684210526315789
0.15	0.10526315789473684
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.15	0.10526315789473684
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1875	0.15789473684210525
0.25	0.3684210526315789
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.1875	0.15789473684210525
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.3375	0.3684210526315789
0.1	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.175	0.15789473684210525
0.1	0.15789473684210525
0.2125	0.2631578947368421
0.1625	0.15789473684210525
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.25	0.3684210526315789
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.15	0.10526315789473684
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1875	0.15789473684210525
0.25	0.3684210526315789
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.1875	0.15789473684210525
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.3375	0.3684210526315789
0.1	0.15789473684210525
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.175	0.15789473684210525
0.1	0.15789473684210525
0.2125	0.2631578947368421
0.1	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.325	0.42105263157894735
0.1	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.325	0.3684210526315789
0.1125	0.10526315789473684
0.2375	0.3684210526315789
0.1125	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.25	0.21052631578947367
0.2625	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.35	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.3875	0.3684210526315789
0.1	0.15789473684210525
0.3875	0.3684210526315789
0.1125	0.10526315789473684
0.2375	0.3684210526315789
0.1125	0.15789473684210525
0.2625	0.3684210526315789
0.1125	0.10526315789473684
0.325	0.42105263157894735
0.2375	0.3684210526315789
0.1125	0.10526315789473684
0.3	0.42105263157894735
0.2375	0.3157894736842105
0.1125	0.10526315789473684
0.35	0.3684210526315789
0.1375	0.10526315789473684
0.2125	0.15789473684210525
0.25	0.3684210526315789
0.1	0.15789473684210525
0.1125	0.15789473684210525
0.125	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.3	0.42105263157894735
0.3	0.42105263157894735
0.1125	0.10526315789473684
0.35	0.3684210526315789
0.2625	0.3684210526315789
0.1125	0.10526315789473684
0.125	0.10526315789473684
0.2875	0.42105263157894735
0.275	0.3684210526315789
0.2375	0.3157894736842105
0.1125	0.15789473684210525
0.15	0.15789473684210525
0.2375	0.3157894736842105
0.1125	0.15789473684210525
0.2875	0.3157894736842105
0.275	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.125	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.3375	0.3684210526315789
0.225	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.15789473684210525
0.25	0.2631578947368421
0.2375	0.3684210526315789
0.1125	0.10526315789473684
0.2875	0.3684210526315789
0.1125	0.10526315789473684
0.25	0.3684210526315789
0.125	0.10526315789473684
0.275	0.3157894736842105
0.275	0.3684210526315789
0.125	0.10526315789473684
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.25	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.325	0.3684210526315789
0.1125	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.1125	0.10526315789473684
0.2625	0.3684210526315789
0.1125	0.15789473684210525
0.1375	0.15789473684210525
0.2875	0.42105263157894735
0.275	0.3684210526315789
0.125	0.10526315789473684
0.1	0.15789473684210525
0.375	0.3684210526315789
0.1	0.10526315789473684
0.3625	0.3684210526315789
0.25	0.3684210526315789
0.1125	0.10526315789473684
0.125	0.10526315789473684
0.15	0.10526315789473684
0.25	0.21052631578947367
0.2625	0.3684210526315789
0.1375	0.10526315789473684
0.25	0.3684210526315789
0.2375	0.3157894736842105
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.2375	0.3157894736842105
0.2125	0.2631578947368421
0.175	0.15789473684210525
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.10526315789473684
0.3375	0.3684210526315789
0.225	0.15789473684210525
0.25	0.3684210526315789
0.125	0.10526315789473684
0.15	0.10526315789473684
0.1	0.10526315789473684
0.325	0.42105263157894735
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.25	0.3684210526315789
0.1375	0.10526315789473684
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2375	0.3157894736842105
0.2125	0.2631578947368421
0.1	0.15789473684210525
0.15	0.10526315789473684
0.1	0.15789473684210525
0.35	0.3684210526315789
0.1	0.10526315789473684
0.3375	0.3684210526315789
0.225	0.15789473684210525
0.25	0.3684210526315789
0.125	0.10526315789473684
0.15	0.10526315789473684
0.1	0.10526315789473684
0.325	0.3684210526315789
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.1	0.15789473684210525
0.375	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.3875	0.3684210526315789
0.1	0.10526315789473684
0.3875	0.3684210526315789
0.2625	0.3684210526315789
0.25	0.3157894736842105
0.1125	0.10526315789473684
0.3	0.42105263157894735
0.1	0.10526315789473684
0.35	0.3684210526315789
0.2625	0.3684210526315789
0.1125	0.10526315789473684
0.125	0.10526315789473684
0.15	0.10526315789473684
0.2875	0.3684210526315789
0.275	0.3684210526315789
0.15	0.10526315789473684
0.25	0.3684210526315789
0.125	0.10526315789473684
0.125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2375	0.3684210526315789
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.225	0.15789473684210525
0.25	0.3684210526315789
0.125	0.10526315789473684
0.15	0.10526315789473684
0.1	0.10526315789473684
0.325	0.3684210526315789
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.1	0.15789473684210525
0.375	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.1375	0.10526315789473684
0.225	0.15789473684210525
0.25	0.3684210526315789
0.15	0.10526315789473684
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.3375	0.3684210526315789
0.1	0.15789473684210525
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.275	0.3684210526315789
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.15789473684210525
0.1125	0.10526315789473684
0.1	0.15789473684210525
0.15	0.10526315789473684
0.225	0.2631578947368421
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.1125	0.15789473684210525
0.3625	0.3684210526315789
0.1	0.15789473684210525
0.35	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.1125	0.10526315789473684
0.2375	0.3684210526315789
0.1125	0.15789473684210525
0.15	0.15789473684210525
0.2375	0.3157894736842105
0.1	0.10526315789473684
0.1125	0.15789473684210525
0.2125	0.2631578947368421
0.175	0.15789473684210525
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.2375	0.3157894736842105
0.2125	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.15	0.15789473684210525
0.2125	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.1375	0.10526315789473684
0.1125	0.15789473684210525
0.125	0.15789473684210525
0.1125	0.15789473684210525
0.3	0.42105263157894735
0.2875	0.42105263157894735
0.1125	0.10526315789473684
0.25	0.3684210526315789
0.125	0.10526315789473684
0.275	0.3684210526315789
0.275	0.3684210526315789
0.125	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1875	0.15789473684210525
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.2125	0.2631578947368421
0.3375	0.3684210526315789
0.1	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.275	0.3684210526315789
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.25	0.3684210526315789
0.225	0.3157894736842105
0.1125	0.10526315789473684
0.1	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.25	0.3157894736842105
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.1	0.15789473684210525
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1875	0.15789473684210525
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.1125	0.10526315789473684
0.325	0.3684210526315789
0.1125	0.10526315789473684
0.25	0.3684210526315789
0.125	0.10526315789473684
0.125	0.10526315789473684
0.1	0.10526315789473684
0.125	0.10526315789473684
0.325	0.42105263157894735
0.1125	0.10526315789473684
0.25	0.3684210526315789
0.125	0.10526315789473684
0.15	0.10526315789473684
0.225	0.2631578947368421
0.2375	0.3157894736842105
0.2375	0.3157894736842105
0.1375	0.10526315789473684
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.1125	0.15789473684210525
0.1375	0.10526315789473684
0.1125	0.15789473684210525
0.1625	0.15789473684210525
0.1125	0.10526315789473684
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.2125	0.2631578947368421
0.175	0.15789473684210525
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.225	0.2631578947368421
0.2125	0.21052631578947367
0.1	0.15789473684210525
0.1125	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.275	0.3684210526315789
0.1	0.15789473684210525
0.35	0.3684210526315789
0.1	0.10526315789473684
0.35	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.3875	0.3684210526315789
0.1	0.10526315789473684
0.375	0.3684210526315789
0.1125	0.10526315789473684
0.2375	0.3684210526315789
0.1125	0.15789473684210525
0.25	0.3684210526315789
0.1125	0.10526315789473684
0.325	0.42105263157894735
0.2375	0.3684210526315789
0.1125	0.10526315789473684
0.3	0.42105263157894735
0.225	0.3157894736842105
0.1125	0.10526315789473684
0.35	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.3875	0.3684210526315789
0.1	0.10526315789473684
0.3875	0.3684210526315789
0.2625	0.3684210526315789
0.25	0.3157894736842105
0.1125	0.10526315789473684
0.1375	0.10526315789473684
0.25	0.3157894736842105
0.25	0.3684210526315789
0.1	0.15789473684210525
0.3	0.3684210526315789
0.1375	0.10526315789473684
0.25	0.3157894736842105
0.2625	0.3684210526315789
0.125	0.10526315789473684
0.25	0.3684210526315789
0.1375	0.10526315789473684
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.275	0.21052631578947367
0.275	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.125	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.175	0.15789473684210525
0.225	0.2631578947368421
0.175	0.15789473684210525
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.325	0.3684210526315789
0.1125	0.10526315789473684
0.25	0.3684210526315789
0.125	0.10526315789473684
0.125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.25	0.3157894736842105
0.2125	0.2631578947368421
0.1	0.15789473684210525
0.2625	0.3684210526315789
0.1125	0.15789473684210525
0.25	0.2631578947368421
0.25	0.3684210526315789
0.125	0.10526315789473684
0.1375	0.10526315789473684
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2375	0.3157894736842105
0.2125	0.2631578947368421
0.1	0.15789473684210525
0.2625	0.3684210526315789
0.1625	0.15789473684210525
0.225	0.2631578947368421
0.15	0.15789473684210525
0.2125	0.2631578947368421
0.1125	0.15789473684210525
0.2125	0.2631578947368421
0.1125	0.10526315789473684
0.1125	0.10526315789473684
0.275	0.3684210526315789
0.1	0.10526315789473684
0.225	0.2631578947368421
0.2	0.15789473684210525
0.2625	0.3684210526315789
0.175	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2875	0.3684210526315789
0.275	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2875	0.3684210526315789
0.275	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.2375	0.3157894736842105
0.2125	0.2631578947368421
0.1625	0.15789473684210525
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.2375	0.3684210526315789
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.2625	0.3684210526315789
0.1	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.25	0.3684210526315789
0.15	0.10526315789473684
0.225	0.2631578947368421
0.1125	0.15789473684210525
0.1375	0.10526315789473684
0.1125	0.15789473684210525
0.375	0.3684210526315789
0.225	0.2631578947368421
0.1	0.15789473684210525
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2875	0.3684210526315789
0.275	0.3684210526315789
0.1375	0.10526315789473684
0.1	0.15789473684210525
0.125	0.10526315789473684
0.2625	0.3684210526315789
0.25	0.3684210526315789
0.225	0.2631578947368421
0.1125	0.10526315789473684
0.1	0.10526315789473684
0.2375	0.3157894736842105
0.2	0.2631578947368421
0.1625	0.15789473684210525
0.1	0.10526315789473684
0.1375	0.10526315789473684
0.2375	0.3684210526315789
0.2125	0.2631578947368421
0.1	0.15789473684210525
0.275	0.3684210526315789
0.1	0.10526315789473684
0.1	0.15789473684210525
0.1375	0.10526315789473684
0.25	0.3684210526315789
0.15	0.10526315789473684
0.225	0.2631578947368421
